DATE,NE TAVG,NE TMIN,NE TMAX
1/3/1982,-10.34,-16.5,-4.18
1/4/1982,-8.52,-14.41,-2.63
1/5/1982,1.18,-4.67,7.02
1/6/1982,-5.81,-12.98,1.36
1/7/1982,-6.8,-12.35,-1.25
1/8/1982,-7.18,-14.28,-0.08
1/9/1982,-14.45,-19.35,-9.55
1/10/1982,-15.32,-22.11,-8.52
1/11/1982,-20.68,-25.57,-15.78
1/12/1982,-20.38,-25.83,-14.92
1/13/1982,-18.73,-24.43,-13.03
1/14/1982,-14.94,-19.76,-10.12
1/15/1982,-9.83,-12.84,-6.81
1/16/1982,-12.1,-18.29,-5.92
1/17/1982,-12.7,-20.43,-4.97
1/18/1982,-22.29,-27.74,-16.84
1/19/1982,-21.38,-27.41,-15.34
1/20/1982,-16.46,-22.39,-10.54
1/21/1982,-12.29,-20.72,-3.85
1/22/1982,-18.2,-23.64,-12.77
1/23/1982,-18.41,-24.84,-11.97
1/24/1982,-12,-20.02,-3.98
1/25/1982,-10.85,-16.96,-4.74
1/26/1982,-18.71,-24.94,-12.48
1/27/1982,-19.56,-25.89,-13.23
1/28/1982,-16.47,-23.88,-9.05
1/29/1982,-8.71,-16.42,-1
1/30/1982,-10.38,-17.85,-2.92
1/31/1982,-6.96,-14.71,0.79
2/1/1982,-4.48,-8.32,-0.63
2/2/1982,-8.12,-15.95,-0.28
2/3/1982,-7.92,-15.44,-0.4
2/4/1982,1.56,-2.1,5.23
2/5/1982,-5.41,-13.98,3.16
2/6/1982,-8.13,-13.34,-2.93
2/7/1982,-9.09,-16.17,-2
2/8/1982,-9.82,-15.14,-4.49
2/9/1982,-6.73,-11.72,-1.75
2/10/1982,-6.75,-9.89,-3.6
2/11/1982,-12.19,-19.03,-5.36
2/12/1982,-12.1,-18.76,-5.44
2/13/1982,-10.34,-17.05,-3.63
2/14/1982,-10.57,-16.48,-4.65
2/15/1982,-11.01,-18.4,-3.62
2/16/1982,-4.2,-12.56,4.16
2/17/1982,-4.58,-12.62,3.46
2/18/1982,-10.6,-17.42,-3.77
2/19/1982,-9.69,-17.42,-1.97
2/20/1982,-6.35,-11.6,-1.09
2/21/1982,-0.68,-5.06,3.71
2/22/1982,-1.73,-5.11,1.65
2/23/1982,-4.4,-6.73,-2.06
2/24/1982,-5.62,-11.64,0.4
2/25/1982,-9.96,-15.84,-4.08
2/26/1982,-13.88,-16.93,-10.84
2/27/1982,-13.11,-18.27,-7.94
2/28/1982,-11.66,-19.31,-4.01
3/1/1982,-14.79,-23.64,-5.95
3/2/1982,-12.52,-21.18,-3.86
3/3/1982,-6.79,-13.4,-0.19
3/4/1982,-12.7,-20.14,-5.26
3/5/1982,-8.33,-17.22,0.56
3/6/1982,-2.2,-9.94,5.54
3/7/1982,-2.59,-8.07,2.89
3/8/1982,-0.41,-2.6,1.77
3/9/1982,-8.36,-16.73,0.01
3/10/1982,-10.21,-16.26,-4.16
3/11/1982,-4.75,-11.42,1.92
3/12/1982,3.32,-0.2,6.83
3/13/1982,4.07,1.01,7.12
3/14/1982,2.9,-0.05,5.85
3/15/1982,0.18,-4.98,5.34
3/16/1982,-2.39,-7.31,2.53
3/17/1982,0.82,-5.33,6.97
3/18/1982,-0.4,-6.3,5.5
3/19/1982,2.6,-4,9.2
3/20/1982,2.27,-3.27,7.81
3/21/1982,1.51,-5.02,8.04
3/22/1982,0.98,-2.82,4.78
3/23/1982,0.45,-3.37,4.26
3/24/1982,-1.8,-9.19,5.6
3/25/1982,1.38,-6.29,9.05
3/26/1982,5.9,-0.34,12.15
3/27/1982,0.13,-6.36,6.63
3/28/1982,-8.88,-13.95,-3.82
3/29/1982,-8.04,-13.05,-3.03
3/30/1982,0.41,-6.96,7.79
3/31/1982,5.3,-1.89,12.48
4/1/1982,5.17,1.69,8.65
4/2/1982,2.25,-4.79,9.28
4/3/1982,-1.02,-7.11,5.06
4/4/1982,1.55,-3.33,6.43
4/5/1982,-2.89,-8.94,3.17
4/6/1982,-5.99,-11.48,-0.49
4/7/1982,-7.29,-11.89,-2.69
4/8/1982,-8.34,-11.2,-5.47
4/9/1982,-5,-9.45,-0.55
4/10/1982,-1,-6.67,4.68
4/11/1982,0.5,-5.61,6.61
4/12/1982,3.91,-2.39,10.21
4/13/1982,1.77,-4.48,8.01
4/14/1982,3.3,-0.9,7.49
4/15/1982,1.96,-4.27,8.18
4/16/1982,5.03,-2.34,12.4
4/17/1982,9.98,2.32,17.65
4/18/1982,11.84,5.55,18.13
4/19/1982,5.25,-0.64,11.15
4/20/1982,7.13,0,14.26
4/21/1982,9.91,3.82,16
4/22/1982,4.22,-1.76,10.21
4/23/1982,1.45,-3.77,6.68
4/24/1982,7.11,0.5,13.71
4/25/1982,8.66,1.03,16.3
4/26/1982,13.59,3.98,23.2
4/27/1982,13.18,7.18,19.19
4/28/1982,9.55,2.42,16.69
4/29/1982,4.83,-0.73,10.39
4/30/1982,5.92,-1.44,13.28
5/1/1982,7.9,1.14,14.66
5/2/1982,7.48,0.48,14.49
5/3/1982,9.62,1.08,18.15
5/4/1982,9.82,2.52,17.12
5/5/1982,7.4,-0.06,14.86
5/6/1982,9.91,0.58,19.23
5/7/1982,13.38,3.81,22.96
5/8/1982,14.12,5.15,23.08
5/9/1982,15.73,7.47,23.98
5/10/1982,12.47,6.83,18.1
5/11/1982,9.01,5,13.03
5/12/1982,8.85,2.96,14.75
5/13/1982,11.09,4.47,17.71
5/14/1982,10.82,4.46,17.19
5/15/1982,11.22,4.99,17.45
5/16/1982,12.42,4.93,19.92
5/17/1982,13.43,6.34,20.53
5/18/1982,11.16,2.01,20.32
5/19/1982,12.25,4.22,20.29
5/20/1982,15.93,8.36,23.49
5/21/1982,15.28,6.8,23.76
5/22/1982,9.46,1.35,17.58
5/23/1982,10.24,2.75,17.73
5/24/1982,10.36,4.67,16.05
5/25/1982,9.65,6.52,12.79
5/26/1982,14.19,7.13,21.26
5/27/1982,17.76,8.75,26.77
5/28/1982,16.69,7.71,25.68
5/29/1982,16.58,9.62,23.54
5/30/1982,15.71,11.13,20.29
5/31/1982,17.59,13,22.18
6/1/1982,17.83,13.89,21.77
6/2/1982,17.11,12.64,21.58
6/3/1982,12.95,6.81,19.09
6/4/1982,12.15,5.02,19.27
6/5/1982,13.26,7.23,19.3
6/6/1982,13.08,9.21,16.95
6/7/1982,13.02,8.28,17.76
6/8/1982,12.07,7.39,16.75
6/9/1982,14.49,7.31,21.68
6/10/1982,16.39,8.16,24.63
6/11/1982,16.47,7.09,25.84
6/12/1982,14.25,7.42,21.09
6/13/1982,13.09,7.16,19.02
6/14/1982,9.23,6.54,11.92
6/15/1982,11.14,6.57,15.72
6/16/1982,16.63,10.15,23.11
6/17/1982,17.61,12.46,22.76
6/18/1982,16.25,10.53,21.97
6/19/1982,16.89,9.83,23.96
6/20/1982,16.85,11.49,22.21
6/21/1982,14.05,7.66,20.44
6/22/1982,14.62,9.16,20.09
6/23/1982,16.53,10.17,22.88
6/24/1982,13.56,9.14,17.99
6/25/1982,14.71,8.37,21.05
6/26/1982,16.02,11.03,21
6/27/1982,15.97,8.74,23.2
6/28/1982,16.81,10.4,23.22
6/29/1982,18.31,12.6,24.02
6/30/1982,16.45,13.4,19.5
7/1/1982,15.64,8.62,22.67
7/2/1982,13.59,7.42,19.77
7/3/1982,15.46,8.55,22.37
7/4/1982,13.23,5.93,20.53
7/5/1982,13.01,5.37,20.66
7/6/1982,16.58,8.56,24.59
7/7/1982,19.85,12.11,27.6
7/8/1982,23.63,17.09,30.17
7/9/1982,22.95,15.54,30.37
7/10/1982,20.3,12.76,27.83
7/11/1982,19.58,11.31,27.86
7/12/1982,20.12,12.73,27.52
7/13/1982,19.45,13.39,25.5
7/14/1982,20.02,12.15,27.89
7/15/1982,20.45,12.84,28.06
7/16/1982,22.38,14.78,29.98
7/17/1982,23.34,16.14,30.55
7/18/1982,24.79,18.12,31.47
7/19/1982,25.83,19.52,32.13
7/20/1982,24.28,17.54,31.01
7/21/1982,17.19,11.81,22.56
7/22/1982,18.79,12.55,25.02
7/23/1982,17.92,12.99,22.85
7/24/1982,18.09,10.03,26.16
7/25/1982,19.4,11.84,26.95
7/26/1982,20.71,14.83,26.58
7/27/1982,19.68,12.08,27.28
7/28/1982,19.71,12.92,26.5
7/29/1982,17.1,13.05,21.16
7/30/1982,16.53,10.74,22.32
7/31/1982,18.62,11.32,25.93
8/1/1982,19.67,13.84,25.5
8/2/1982,19.39,13.12,25.67
8/3/1982,17.45,11.8,23.1
8/4/1982,16.87,11.18,22.57
8/5/1982,18.55,12.71,24.39
8/6/1982,16.3,10.7,21.91
8/7/1982,16.36,9.67,23.05
8/8/1982,18.17,11.74,24.6
8/9/1982,20.29,15.04,25.54
8/10/1982,18.85,15.85,21.85
8/11/1982,19.58,13.4,25.75
8/12/1982,16.02,10.24,21.81
8/13/1982,16.48,10.83,22.14
8/14/1982,15.44,11.06,19.82
8/15/1982,17.06,11.52,22.6
8/16/1982,19.07,12.01,26.13
8/17/1982,21.08,13.75,28.4
8/18/1982,18.66,11.07,26.24
8/19/1982,16.17,9.34,23
8/20/1982,18.54,11.75,25.33
8/21/1982,16.32,8.23,24.41
8/22/1982,10.53,4.08,16.97
8/23/1982,12.53,6.38,18.67
8/24/1982,15.69,11.09,20.29
8/25/1982,17.56,11.51,23.61
8/26/1982,15.49,11.13,19.84
8/27/1982,17.35,11.13,23.58
8/28/1982,15.55,7.27,23.83
8/29/1982,10.48,3.17,17.79
8/30/1982,9.51,2.9,16.12
8/31/1982,12.84,5.57,20.11
9/1/1982,15.42,8.59,22.25
9/2/1982,13.68,9.16,18.2
9/3/1982,17.04,12.91,21.17
9/4/1982,16.4,10.2,22.6
9/5/1982,13.03,6.12,19.94
9/6/1982,14.76,6.91,22.61
9/7/1982,14.78,6.93,22.64
9/8/1982,11.9,5.51,18.29
9/9/1982,12.13,5.5,18.76
9/10/1982,15.03,8.11,21.95
9/11/1982,18.49,10.74,26.24
9/12/1982,19.69,12.59,26.78
9/13/1982,20.02,12.45,27.59
9/14/1982,19.19,12.83,25.55
9/15/1982,18.74,12.38,25.09
9/16/1982,14.7,10.54,18.86
9/17/1982,11.85,8.82,14.89
9/18/1982,10.47,4.96,15.99
9/19/1982,11.34,5.4,17.27
9/20/1982,9.85,2.61,17.08
9/21/1982,10.32,4.19,16.44
9/22/1982,11.93,7.96,15.89
9/23/1982,11.53,8.98,14.08
9/24/1982,11.6,8.01,15.2
9/25/1982,13.76,6.92,20.59
9/26/1982,13.47,6.66,20.28
9/27/1982,13.86,8.26,19.46
9/28/1982,13.13,10.3,15.96
9/29/1982,13.42,8.22,18.63
9/30/1982,11.73,7.44,16.01
10/1/1982,13.22,7.48,18.95
10/2/1982,13.7,6.93,20.47
10/3/1982,8.78,1.57,16
10/4/1982,10.58,3.14,18.02
10/5/1982,10.75,2.3,19.19
10/6/1982,11.09,2.9,19.27
10/7/1982,13.34,4.99,21.69
10/8/1982,9.82,6.17,13.47
10/9/1982,9.24,6.7,11.78
10/10/1982,5.09,-0.04,10.22
10/11/1982,4.25,-2.64,11.14
10/12/1982,6.13,-1.92,14.17
10/13/1982,7.32,0.91,13.74
10/14/1982,9.08,5.61,12.54
10/15/1982,9.78,5.41,14.15
10/16/1982,8.2,2.41,13.99
10/17/1982,5.4,1.02,9.77
10/18/1982,3.77,-0.77,8.31
10/19/1982,4.9,-1.46,11.27
10/20/1982,8.46,0.16,16.76
10/21/1982,10.5,3,18
10/22/1982,7.79,0.94,14.63
10/23/1982,1.6,-3.86,7.06
10/24/1982,1.82,-3.92,7.55
10/25/1982,2.1,-4.84,9.04
10/26/1982,4.12,-3.02,11.25
10/27/1982,4.83,-2.9,12.56
10/28/1982,5.97,-2.73,14.67
10/29/1982,9.05,0.81,17.29
10/30/1982,10.39,3.05,17.74
10/31/1982,11.61,4.71,18.51
11/1/1982,11.99,6.49,17.5
11/2/1982,11.26,6.59,15.93
11/3/1982,10.42,6.99,13.85
11/4/1982,12.83,9.65,16.01
11/5/1982,15.25,11.88,18.61
11/6/1982,7.22,-0.69,15.12
11/7/1982,2.95,-0.61,6.52
11/8/1982,3.28,-0.62,7.18
11/9/1982,6.57,0.71,12.42
11/10/1982,1.62,-2.71,5.95
11/11/1982,-0.6,-6.35,5.14
11/12/1982,2.51,-3.83,8.85
11/13/1982,10.08,4.88,15.27
11/14/1982,1.69,-5.14,8.53
11/15/1982,-0.82,-4.31,2.66
11/16/1982,-1.58,-5.95,2.79
11/17/1982,-1.45,-6.39,3.5
11/18/1982,-0.17,-6.38,6.03
11/19/1982,0.07,-5.97,6.11
11/20/1982,0.31,-4.49,5.12
11/21/1982,2.46,-1.14,6.06
11/22/1982,6.62,3.58,9.66
11/23/1982,8.72,6.2,11.23
11/24/1982,8.35,6.44,10.25
11/25/1982,1.64,-6.53,9.81
11/26/1982,-1.84,-5.92,2.24
11/27/1982,-2.79,-7.95,2.38
11/28/1982,-8.92,-13.22,-4.62
11/29/1982,-5.36,-10.75,0.03
11/30/1982,1.17,-1.85,4.2
12/1/1982,1.42,-1.38,4.22
12/2/1982,2.93,-0.51,6.37
12/3/1982,5.57,1.75,9.4
12/4/1982,8.26,4.21,12.31
12/5/1982,8.44,0.93,15.94
12/6/1982,6.79,2.57,11
12/7/1982,8.47,2.68,14.26
12/8/1982,1.69,-3.97,7.35
12/9/1982,-2.12,-5.53,1.3
12/10/1982,-10.73,-19.03,-2.43
12/11/1982,-11.2,-17.78,-4.62
12/12/1982,-6.67,-13.39,0.05
12/13/1982,-14.8,-20.49,-9.12
12/14/1982,-16.19,-20.8,-11.58
12/15/1982,-8.74,-15.04,-2.43
12/16/1982,0.02,-4.07,4.1
12/17/1982,2.6,-4.96,10.15
12/18/1982,-8.43,-13.78,-3.08
12/19/1982,-9.8,-13.66,-5.95
12/20/1982,-6.64,-9.35,-3.94
12/21/1982,-3.59,-5.29,-1.89
12/22/1982,-4.76,-8.23,-1.28
12/23/1982,-7.55,-12.58,-2.52
12/24/1982,-6.87,-11.73,-2
12/25/1982,-2.45,-5.98,1.08
12/26/1982,5.27,-0.39,10.93
12/27/1982,2.8,-5.4,10.99
12/28/1982,-0.69,-5.51,4.14
12/29/1982,6.78,1.13,12.43
12/30/1982,2.02,-3.95,7.98
12/31/1982,-4.54,-8.57,-0.51
1/1/1983,-3.74,-7.65,0.16
1/2/1983,-1.57,-5.12,1.99
1/3/1983,-4.14,-9.82,1.54
1/4/1983,-11.94,-18.62,-5.26
1/5/1983,-13.24,-18.9,-7.59
1/6/1983,-4.08,-9.34,1.19
1/7/1983,-1.07,-3.67,1.53
1/8/1983,-0.45,-2.81,1.92
1/9/1983,-6.81,-14.92,1.3
1/10/1983,-10.67,-16.47,-4.87
1/11/1983,-1.57,-11.24,8.1
1/12/1983,5.19,-0.38,10.75
1/13/1983,-1.28,-7.04,4.48
1/14/1983,-8.51,-13.31,-3.72
1/15/1983,-7.85,-13.46,-2.24
1/16/1983,-5.82,-8.92,-2.71
1/17/1983,-7.69,-10.84,-4.53
1/18/1983,-11.08,-16.15,-6.01
1/19/1983,-17.53,-22.11,-12.94
1/20/1983,-17.91,-21.53,-14.29
1/21/1983,-14.37,-19.75,-8.98
1/22/1983,-11.06,-16.82,-5.3
1/23/1983,-7.3,-13.58,-1.03
1/24/1983,-2.61,-7.59,2.37
1/25/1983,1.91,-0.49,4.3
1/26/1983,-1.8,-7.1,3.51
1/27/1983,-9.29,-14.31,-4.27
1/28/1983,-10.32,-16.28,-4.36
1/29/1983,-9.07,-15.66,-2.47
1/30/1983,-5.31,-12.47,1.86
1/31/1983,-3.41,-7.92,1.1
2/1/1983,0.44,-1.5,2.39
2/2/1983,-3.22,-9.34,2.89
2/3/1983,-1.1,-7.66,5.45
2/4/1983,5.34,1.45,9.23
2/5/1983,-4.04,-11.02,2.94
2/6/1983,-10.43,-15.48,-5.39
2/7/1983,-10.01,-14.56,-5.47
2/8/1983,-7.79,-10.59,-4.99
2/9/1983,-6.94,-9.92,-3.97
2/10/1983,-12.45,-19.16,-5.75
2/11/1983,-15.81,-21.87,-9.76
2/12/1983,-13.99,-20.64,-7.34
2/13/1983,-12.41,-20.1,-4.72
2/14/1983,-9.15,-18.42,0.13
2/15/1983,-3.2,-10.82,4.42
2/16/1983,-4.19,-12.74,4.37
2/17/1983,-5.02,-11.8,1.77
2/18/1983,-2.18,-5.25,0.89
2/19/1983,-3.78,-11.04,3.48
2/20/1983,-4.81,-12.23,2.61
2/21/1983,-2.64,-9.87,4.59
2/22/1983,-0.45,-5.91,5.01
2/23/1983,-2.06,-7.26,3.14
2/24/1983,-3.55,-6.76,-0.34
2/25/1983,-3.57,-8.99,1.85
2/26/1983,-4.81,-10.32,0.69
2/27/1983,-6.63,-12.11,-1.15
2/28/1983,-1.98,-8.38,4.42
3/1/1983,2.27,-4.09,8.63
3/2/1983,2.68,-2.85,8.21
3/3/1983,1.41,-1.27,4.08
3/4/1983,-0.5,-4.78,3.79
3/5/1983,-2.85,-8.87,3.17
3/6/1983,-2.46,-10.8,5.87
3/7/1983,0.84,-8.07,9.75
3/8/1983,-0.84,-4.15,2.47
3/9/1983,-0.88,-3.88,2.11
3/10/1983,0.75,-1.24,2.74
3/11/1983,1.84,-0.47,4.14
3/12/1983,1.48,-0.26,3.22
3/13/1983,1.33,-0.08,2.73
3/14/1983,1.63,-1.65,4.91
3/15/1983,2.88,-2.06,7.82
3/16/1983,3.6,-0.9,8.11
3/17/1983,2.83,-0.73,6.38
3/18/1983,2.58,-0.99,6.15
3/19/1983,3.67,0.7,6.63
3/20/1983,5.65,3.12,8.18
3/21/1983,3.15,-2.36,8.66
3/22/1983,2.5,-1.56,6.57
3/23/1983,-0.29,-5.42,4.84
3/24/1983,-6.16,-10.67,-1.64
3/25/1983,-7.49,-12.79,-2.19
3/26/1983,-5.83,-11.74,0.08
3/27/1983,-4.12,-10.21,1.97
3/28/1983,-0.08,-5.77,5.62
3/29/1983,3.26,0.13,6.39
3/30/1983,-2.3,-8.15,3.55
3/31/1983,-3.63,-8.47,1.22
4/1/1983,0.38,-5.89,6.66
4/2/1983,1.96,-3.46,7.37
4/3/1983,3.44,-1.93,8.82
4/4/1983,2.1,-0.17,4.38
4/5/1983,3.84,0.71,6.97
4/6/1983,4.54,0.42,8.65
4/7/1983,5.16,-1.44,11.77
4/8/1983,7.16,1.88,12.44
4/9/1983,6.51,1.04,11.97
4/10/1983,6.48,-0.56,13.51
4/11/1983,4.71,0.81,8.62
4/12/1983,3.95,0.84,7.06
4/13/1983,4.17,0.28,8.05
4/14/1983,5.58,-1.94,13.11
4/15/1983,5.17,0.18,10.15
4/16/1983,4.21,1.17,7.24
4/17/1983,4.35,0.75,7.94
4/18/1983,4.83,1.24,8.42
4/19/1983,4.14,-0.03,8.3
4/20/1983,5.9,1.23,10.57
4/21/1983,4.53,0.53,8.52
4/22/1983,3.84,0.3,7.37
4/23/1983,5.1,-1.82,12.01
4/24/1983,8.33,1.35,15.31
4/25/1983,7.76,4.15,11.38
4/26/1983,8.52,5.31,11.73
4/27/1983,5.99,2.42,9.56
4/28/1983,8.86,1.93,15.78
4/29/1983,13.66,5.29,22.04
4/30/1983,14.4,7.13,21.68
5/1/1983,12.01,8.12,15.89
5/2/1983,13.91,8.24,19.57
5/3/1983,12.02,8.75,15.28
5/4/1983,15.77,10.61,20.94
5/5/1983,9.09,2.52,15.65
5/6/1983,10.65,3.44,17.86
5/7/1983,8.74,1.7,15.79
5/8/1983,11.93,4.9,18.96
5/9/1983,13.2,6.14,20.25
5/10/1983,5.98,1.38,10.59
5/11/1983,5.45,1.49,9.41
5/12/1983,6.19,1.82,10.56
5/13/1983,8.12,3.6,12.65
5/14/1983,10.12,6.45,13.78
5/15/1983,12.92,6.26,19.57
5/16/1983,10.17,5.79,14.56
5/17/1983,5.87,0.73,11.02
5/18/1983,5.29,-2.01,12.58
5/19/1983,8.15,0.1,16.2
5/20/1983,11.79,4,19.59
5/21/1983,12.12,8.44,15.79
5/22/1983,15.22,9.09,21.34
5/23/1983,15.6,9.43,21.77
5/24/1983,11.4,7.23,15.57
5/25/1983,8.85,5.83,11.87
5/26/1983,11.93,6.34,17.52
5/27/1983,10.1,6.09,14.11
5/28/1983,7.75,5.19,10.31
5/29/1983,9.27,3.58,14.95
5/30/1983,11.35,6.1,16.6
5/31/1983,11.62,9.02,14.21
6/1/1983,12.24,7.26,17.22
6/2/1983,13.81,7.66,19.97
6/3/1983,12.64,5.8,19.48
6/4/1983,14.88,7.71,22.05
6/5/1983,12.24,8.14,16.34
6/6/1983,14.88,9.02,20.74
6/7/1983,17.83,11.87,23.79
6/8/1983,14.14,7.53,20.75
6/9/1983,11.26,3.33,19.2
6/10/1983,12.33,3.64,21.03
6/11/1983,13.67,5.89,21.44
6/12/1983,17.7,9.26,26.15
6/13/1983,20.92,13.17,28.66
6/14/1983,22.02,14.02,30.01
6/15/1983,21.5,14.32,28.67
6/16/1983,22.02,14.81,29.22
6/17/1983,19.91,14.4,25.41
6/18/1983,20.92,14.69,27.15
6/19/1983,21.08,15.1,27.06
6/20/1983,19.81,11.85,27.77
6/21/1983,19.89,11.55,28.24
6/22/1983,21.14,12.49,29.8
6/23/1983,23,14.29,31.7
6/24/1983,23.41,15.6,31.21
6/25/1983,18.17,9.85,26.49
6/26/1983,14.45,6.52,22.38
6/27/1983,16.65,10.1,23.2
6/28/1983,18.46,10.74,26.18
6/29/1983,13.8,6.92,20.67
6/30/1983,16.47,7.86,25.08
7/1/1983,19.3,10.87,27.72
7/2/1983,21.12,15.4,26.83
7/3/1983,22.63,16.71,28.56
7/4/1983,23.65,17.43,29.88
7/5/1983,25.69,18.92,32.47
7/6/1983,21.44,14.55,28.33
7/7/1983,16.01,10.69,21.32
7/8/1983,16.51,9.46,23.56
7/9/1983,19.01,12.26,25.77
7/10/1983,15.16,7.78,22.55
7/11/1983,14.27,8.06,20.47
7/12/1983,17.84,11.13,24.54
7/13/1983,20.84,14.44,27.24
7/14/1983,19.92,13.39,26.46
7/15/1983,21.1,14.45,27.74
7/16/1983,21.71,15.4,28.02
7/17/1983,21.83,14.47,29.19
7/18/1983,20.54,13.66,27.42
7/19/1983,20.63,13.04,28.21
7/20/1983,20.79,14.09,27.49
7/21/1983,19.49,12.53,26.45
7/22/1983,19.8,13.08,26.52
7/23/1983,16.98,11.61,22.35
7/24/1983,20.18,12.85,27.51
7/25/1983,17.38,12.88,21.88
7/26/1983,18.1,11.45,24.74
7/27/1983,17.58,9.29,25.87
7/28/1983,19.37,11.21,27.53
7/29/1983,22.68,15.95,29.42
7/30/1983,22.82,17.87,27.78
7/31/1983,21.07,13.4,28.73
8/1/1983,20.83,14.34,27.33
8/2/1983,20.59,15.56,25.63
8/3/1983,20.11,14.11,26.12
8/4/1983,22.05,15.42,28.67
8/5/1983,21.75,15.77,27.73
8/6/1983,22.62,17.4,27.83
8/7/1983,22.36,17.01,27.71
8/8/1983,21.27,14.42,28.12
8/9/1983,22.45,15.19,29.71
8/10/1983,17.31,9.78,24.84
8/11/1983,15.94,9.53,22.34
8/12/1983,15.49,10.65,20.34
8/13/1983,11.44,7.26,15.61
8/14/1983,14.67,7.1,22.24
8/15/1983,16.94,9.19,24.7
8/16/1983,18.14,10.41,25.87
8/17/1983,20.37,12.55,28.19
8/18/1983,20.85,14.36,27.33
8/19/1983,20.06,15.8,24.33
8/20/1983,21.99,15.95,28.02
8/21/1983,21.07,13.28,28.87
8/22/1983,16.18,8.78,23.57
8/23/1983,15.07,10.48,19.66
8/24/1983,15.81,7.84,23.77
8/25/1983,15.84,7.85,23.83
8/26/1983,17.98,10.23,25.74
8/27/1983,19.59,13.01,26.17
8/28/1983,21.46,14.83,28.08
8/29/1983,20.91,14.7,27.12
8/30/1983,18.71,14.91,22.5
8/31/1983,19.21,15.14,23.29
9/1/1983,16.29,12.85,19.74
9/2/1983,16.55,9.44,23.65
9/3/1983,18.92,11.33,26.52
9/4/1983,20.43,13.05,27.81
9/5/1983,20.96,13.84,28.09
9/6/1983,22.46,15.14,29.78
9/7/1983,23.74,17.14,30.35
9/8/1983,19.63,11.44,27.83
9/9/1983,16.07,9.18,22.97
9/10/1983,18.55,11.39,25.7
9/11/1983,20.97,14.81,27.13
9/12/1983,19.88,10.96,28.8
9/13/1983,16.66,9.42,23.89
9/14/1983,12.06,4.87,19.25
9/15/1983,10.07,2.31,17.84
9/16/1983,9.97,1.58,18.37
9/17/1983,10.69,3.75,17.63
9/18/1983,12.04,8.53,15.56
9/19/1983,15.54,10.76,20.31
9/20/1983,19.42,12.49,26.34
9/21/1983,20.57,13.19,27.95
9/22/1983,19.87,12.82,26.91
9/23/1983,11.27,4.23,18.3
9/24/1983,9.41,2.76,16.07
9/25/1983,8.93,1.4,16.47
9/26/1983,10.02,2.06,17.97
9/27/1983,10.72,4.25,17.19
9/28/1983,12.05,3.62,20.48
9/29/1983,10.08,1.84,18.32
9/30/1983,11.69,2.93,20.46
10/1/1983,14.22,6.54,21.89
10/2/1983,15.57,10.65,20.49
10/3/1983,16.42,11.33,21.52
10/4/1983,17.56,11.21,23.91
10/5/1983,14.23,8.85,19.61
10/6/1983,11.91,8.39,15.44
10/7/1983,11.66,5.91,17.42
10/8/1983,8.5,2.24,14.76
10/9/1983,9.45,3.12,15.79
10/10/1983,6.72,0.22,13.22
10/11/1983,6.13,-0.73,12.99
10/12/1983,7.76,1.48,14.05
10/13/1983,12.46,8.66,16.25
10/14/1983,16.87,13.84,19.9
10/15/1983,12.01,4.95,19.07
10/16/1983,6.67,1.62,11.73
10/17/1983,6.04,0.26,11.83
10/18/1983,7.07,2.57,11.56
10/19/1983,7.77,1.12,14.42
10/20/1983,3.78,-2.84,10.4
10/21/1983,1.72,-4.36,7.8
10/22/1983,1.03,-5.68,7.74
10/23/1983,2.34,-5.24,9.92
10/24/1983,3.87,-2.58,10.32
10/25/1983,5.02,0.04,9.99
10/26/1983,2.18,-3.75,8.11
10/27/1983,1.23,-3.47,5.92
10/28/1983,2.84,-2.09,7.77
10/29/1983,6.07,-0.43,12.56
10/30/1983,2.09,-3.42,7.61
10/31/1983,1,-4.01,6
11/1/1983,3.47,-3.82,10.76
11/2/1983,5.59,-2.62,13.8
11/3/1983,6.9,0.05,13.75
11/4/1983,7.25,3.37,11.12
11/5/1983,3.02,-0.05,6.09
11/6/1983,2.73,0.85,4.61
11/7/1983,3.71,1.38,6.04
11/8/1983,3.12,-2.01,8.25
11/9/1983,5.04,-0.81,10.88
11/10/1983,7.79,1.41,14.18
11/11/1983,5.99,2.64,9.33
11/12/1983,5.48,2.2,8.77
11/13/1983,0,-4.74,4.75
11/14/1983,-3.43,-8.96,2.11
11/15/1983,-3.12,-7.58,1.34
11/16/1983,-0.1,-4.75,4.55
11/17/1983,3.36,-0.1,6.83
11/18/1983,1.09,-2.78,4.96
11/19/1983,-1.82,-4.95,1.31
11/20/1983,-1.07,-5.7,3.57
11/21/1983,1.53,-2.85,5.91
11/22/1983,3.68,0.5,6.86
11/23/1983,3.59,-0.27,7.44
11/24/1983,2.42,-1.47,6.31
11/25/1983,4.04,1.21,6.88
11/26/1983,2.26,-1.51,6.03
11/27/1983,0.23,-2.21,2.68
11/28/1983,-0.76,-3.64,2.13
11/29/1983,-0.23,-3.23,2.78
11/30/1983,1.26,-1.24,3.75
12/1/1983,0.28,-2.92,3.49
12/2/1983,-1.67,-4.8,1.45
12/3/1983,-1.81,-4.69,1.07
12/4/1983,-4.88,-11.25,1.48
12/5/1983,-5.98,-9.42,-2.53
12/6/1983,-2.11,-4.42,0.2
12/7/1983,1.94,-2.58,6.45
12/8/1983,-2.59,-8.75,3.57
12/9/1983,-8.56,-12.6,-4.51
